color,congruent,word,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,date,frameRate,expName,session,participant,
red,1,red,r,0,0,0,0,r,1,0.734769692644,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,0,1,1,3,b,1,2.0034523342,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,0,2,2,2,g,1,1.01816426561,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,0,3,3,1,r,0,0.75117564149,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,0,4,4,5,r,1,2.08585645683,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,0,5,5,4,b,1,0.984723496251,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,1,0,6,0,r,1,1.41850583337,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,1,1,7,4,b,1,0.784520863206,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,1,2,8,2,g,1,0.667717189819,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,1,3,9,1,g,1,0.634399911331,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,1,4,10,5,r,1,1.1520009567,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,1,5,11,3,b,1,0.884737708257,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,2,0,12,5,r,1,0.901397849841,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,2,1,13,4,b,1,0.867945662816,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,2,2,14,0,r,1,0.85141742503,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,2,3,15,2,g,1,0.751178345643,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,2,4,16,1,g,1,0.550993439974,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,2,5,17,3,g,0,0.767790713464,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,3,0,18,1,g,1,1.41961514734,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,3,1,19,4,b,1,0.801162976888,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,3,2,20,2,g,1,0.884609109489,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,3,3,21,3,b,1,1.05177569861,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,3,4,22,5,r,1,1.10166027531,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,3,5,23,0,r,1,0.93469169212,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,4,0,24,3,b,1,1.51853819331,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,4,1,25,5,r,1,1.43515185313,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,4,2,26,1,g,1,1.184912308,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,4,3,27,0,r,1,1.15113982611,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,4,4,28,2,g,1,0.7846010871,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,4,5,29,4,b,1,0.801150657877,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,5,0,30,0,r,1,3.02005568804,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,5,1,31,2,g,1,1.45200549369,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,5,2,32,4,b,1,0.834599239286,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,5,3,33,5,r,1,1.05243461672,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,5,4,34,1,g,1,1.33511528658,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,5,5,35,3,b,1,1.33498248144,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,6,0,36,4,b,1,1.38492685044,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,6,1,37,3,b,1,0.601028849662,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,6,2,38,2,g,1,0.684262554045,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,6,3,39,1,r,0,0.934702809318,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,6,4,40,0,r,1,0.83470530319,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,6,5,41,5,r,1,0.684414589021,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,7,0,42,0,r,1,0.767917809775,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,7,1,43,5,r,1,2.75305895141,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,7,2,44,4,b,1,1.10170384258,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,7,3,45,1,g,1,0.834640703397,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,7,4,46,3,b,1,0.918480744585,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,7,5,47,2,g,1,1.10143462667,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,8,0,48,0,r,1,0.851252470165,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,8,1,49,2,g,1,0.851275005029,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,8,2,50,4,b,1,0.917688420392,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,8,3,51,1,g,1,0.81797485298,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,8,4,52,5,r,1,0.767937640485,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,8,5,53,3,b,1,1.11820563953,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,0,red,g,9,0,54,1,g,1,0.935009583307,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,1,red,r,9,1,55,0,r,1,0.65118805063,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,1,blue ,b,9,2,56,4,b,1,0.78448450705,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
red,0,blue ,r,9,3,57,5,r,1,0.934734057577,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
green,1,green,g,9,4,58,2,g,1,0.651076878887,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
blue,0,green,b,9,5,59,3,b,1,1.30174933287,2017_Mar_31_1147,59.9483586251,Stroop,001,66,
