,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t,0.63294297900853558,0.21762476144130768,0.099097389594508506,0.51664498241709211,0.68125789160008243,0.78916094347734667,0.95007437712769838,0.0058311820683281399
t_std,0.60437174993695719,0.17100903785981103,0.36992901450073729,0.47796646540516541,0.56588298094801104,0.69872770933090877,1.0161681828996709,0.0048796025701967147
t_subj.1,0.56446927240470601,0.031285227014292642,0.49682487798160885,0.54493537464370567,0.56698625037327099,0.5862878902080817,0.61783980239958558,0.0004912656040161773
t_subj.2,0.95508881517655486,0.048863050706027873,0.84927114684510452,0.92374398006237846,0.95804736587971573,0.9893760190595754,1.041940249584375,0.00092168470151535024
t_subj.3,0.72711013220190934,0.016083227942010586,0.69176301045176469,0.71743522660612202,0.72835527789745302,0.73852698795059724,0.75390262543224296,0.00033610414146207572
t_subj.4,0.77194578202307806,0.02427392312551075,0.7181887797851586,0.7567728754760521,0.77421389737617308,0.78915895589415153,0.81425604383511851,0.00046766303089934753
t_subj.5,1.1605278794002989,0.032483603742477656,1.090660610819042,1.1397751306591613,1.1626648362170993,1.1830740441445575,1.2169934440697729,0.00059342065433545517
t_subj.6,0.12221538236379495,0.03537685493619807,0.044398327330300483,0.099653984226904094,0.12556803731850444,0.14733592433220569,0.18245986431071337,0.0006011012697566461
t_subj.7,1.2566995307442426,0.037727504751043958,1.1737605590895834,1.2337174587139335,1.2595836102556806,1.2827552667630702,1.3219080290794469,0.00081317556062373284
t_subj.8,1.151207410045328,0.030788213712987206,1.0827577847011942,1.1320457369048489,1.1539219296205458,1.1726382761770839,1.2042401958558322,0.00067439925680161047
t_subj.9,0.95414185371945948,0.024317601903097764,0.90022788101610696,0.93909091141602297,0.95665177158309767,0.97140697368429685,0.99591591265595514,0.00045466181427548512
t_subj.10,0.90040089537052603,0.036945064353947059,0.81969705771340573,0.87796545898958833,0.90424418786148575,0.92582228456835869,0.96443547036953881,0.00080349787903847246
t_subj.11,0.30268116264709677,0.013132594411616528,0.27425062854945159,0.29473589107640213,0.30403570654071455,0.31196129360851416,0.3246671667805428,0.00021158880659391728
t_subj.12,0.64367948506385841,0.019856652548600893,0.60059771216865077,0.63133496180849247,0.64545077538434781,0.65784719731728192,0.67757457706907931,0.00046988615462547798
t_subj.13,0.33535948600129567,0.013886321432638087,0.30470520737340673,0.32654946343956359,0.33660139062752797,0.34561131805092388,0.35845902065457697,0.00026338546460136778
t_subj.14,1.931806599910846,0.059791627532403399,1.8067979362056941,1.8928157141200761,1.9359076129057891,1.9748617828186905,2.0387985915161217,0.0012413777434093225
t_subj.15,1.2694891909045163,0.04403987679938888,1.1748087615494025,1.2407732747355937,1.273036439596601,1.3005962168281602,1.3467466700783284,0.0010245608379653287
t_subj.16,0.43783790294366826,0.0211967709987619,0.39153692593957212,0.42432417500790831,0.43937929784601587,0.45313430814595618,0.47468919477537347,0.00038214777069488887
t_subj.17,0.77098782309812941,0.051482296160701949,0.66337135001033953,0.7375713510910793,0.77427492967105038,0.80685750515420118,0.86392487924910344,0.0012620349896627784
t_subj.18,0.62976966750896723,0.030199467699950289,0.56518228686526495,0.61083129351000587,0.63165923046284478,0.65109612236431347,0.68327694856982879,0.00068984029046638559
t_subj.19,1.4404625998068468,0.067361848829444765,1.2974992056413068,1.3976783917373374,1.444432146883571,1.4880140170378464,1.5595136309464745,0.0013948437447140753
t_subj.20,0.59038583742500672,0.030567294570027014,0.5238201296832975,0.5710588538307666,0.59226927452820188,0.61164933129264298,0.6447047782619244,0.0006980940829330888
t_subj.21,0.86600758024441271,0.029705373534326732,0.80196120076291877,0.84757030277176859,0.86802923839901203,0.88681474952081629,0.9180696748546896,0.00064417361578667193
t_subj.22,0.18359816451999766,0.035153629024952518,0.10664790837716429,0.16182593832118697,0.18675214051065686,0.20863647615194469,0.24371044457277996,0.00070328757564117376
t_subj.23,0.82553069439967441,0.030930544832689855,0.75838507485181472,0.80640489811070004,0.8272698360884807,0.84792234754199991,0.87853436079814395,0.00066591606742685263
z,0.5038969575890665,0.0078038453398671164,0.48848235585747296,0.49876625943638792,0.50381681530141253,0.50906949707626659,0.5197318366009428,0.00017153762588537663
z_std,0.12097128368145067,0.028541863901441662,0.071694820113152119,0.10081339661389033,0.11868986146828459,0.13870187359877273,0.18365042330795711,0.00090948853335298999
z_subj.1,0.53340534908326365,0.017736144050691002,0.49954060887850033,0.52158088825877091,0.53309427767496376,0.54489683484087525,0.56893652538004824,0.00038708319134512066
z_subj.2,0.51031798846340704,0.017331940625706775,0.47630020796371875,0.49840719523082971,0.51014533662300399,0.52211657325634242,0.54397243138635887,0.00036648636776246823
z_subj.3,0.55393873374976976,0.017957731618611656,0.51951948285834382,0.54178645509510415,0.55350928651116138,0.56594280971286559,0.58975559237476038,0.00044773227822206491
z_subj.4,0.48723822737322553,0.016511984790879154,0.45495037358162255,0.47640170349128458,0.48728573628411959,0.49813935761019135,0.51989222349390085,0.00032905489456383198
z_subj.5,0.48251516928747334,0.016816846081179095,0.44915333759422466,0.47142829791238988,0.48272438831879017,0.49342236944125784,0.51591680162273512,0.00029589813588952978
z_subj.6,0.49491087474935974,0.01815258400915731,0.45956994823564806,0.48229693486009362,0.49502745679641907,0.50724498207023194,0.5307225628173865,0.00033116656483544874
z_subj.7,0.48706326989709048,0.016549257478769983,0.45462733929076155,0.47585811359550462,0.48693496996303287,0.49800951432913748,0.51934158469843417,0.00032674347383028593
z_subj.8,0.49431056932030987,0.016133802259240305,0.46213560551696203,0.48373136797425292,0.49459260036624775,0.5050552138068547,0.52512511854659771,0.00031103861168342182
z_subj.9,0.51640367974125678,0.016550395663236409,0.48386264162406167,0.5055315603158177,0.51662967359478795,0.52742587594571189,0.54852173266537818,0.00032216359373028893
z_subj.10,0.44749318151612805,0.019546427533346278,0.40887205049151698,0.43410812710461893,0.44758230826624101,0.46037396145327936,0.48626396506287139,0.00050584697091731888
z_subj.11,0.52070351233928891,0.018208752776620013,0.48683569309881713,0.50819952690493087,0.52034695642295914,0.53312182282938403,0.55751078431769763,0.00036771162533045848
z_subj.12,0.53215479126973142,0.017010752296928094,0.49965452690254208,0.5204808535227593,0.53213443712187003,0.5435470294437913,0.56564766749104189,0.00037246990085881447
z_subj.13,0.47319797586663426,0.018115859480769134,0.43705768707913717,0.46086163780967676,0.47374952562669864,0.48598853082845805,0.50818102438518697,0.00038768323966584413
z_subj.14,0.52240505119925307,0.018058377835495746,0.48861031307960889,0.51036498797991481,0.52181629593012291,0.53431378842183996,0.55914661975441526,0.00032948463150576159
z_subj.15,0.49621688793033264,0.016917989061292025,0.46315211495388781,0.48488537435475548,0.49631336280287119,0.50760591995402771,0.52971815159996194,0.00036065796209304289
z_subj.16,0.4985324847102065,0.018064522275234498,0.46321302055672903,0.4861149247261054,0.4988164366455537,0.51065667765985645,0.53448297022931512,0.00036972394395690111
z_subj.17,0.48640799460372403,0.016179122112478767,0.45397068244508737,0.47563920779810553,0.48691361479886625,0.49742914537286764,0.51692883254085242,0.00030586723690438709
z_subj.18,0.51537285501345231,0.016085464121755079,0.48320855565249665,0.50447302209852685,0.51541299904203275,0.52612318344499087,0.54705869373973237,0.00032275172398804608
z_subj.19,0.48734855334212651,0.018315058141824901,0.45101793923132277,0.47530823476168566,0.48745317824421974,0.4996955800871945,0.52252994619043103,0.00034365325208387989
z_subj.20,0.51227584520879277,0.016073828688934078,0.48104512278470524,0.50149099226687055,0.51224871758919754,0.52310143734290582,0.5438473161487718,0.00035622688370065531
z_subj.21,0.51690564983356579,0.016288733265265937,0.48566798716435233,0.50596306270329261,0.51682358531910533,0.52796403140479364,0.54883453358714829,0.00029649035955894165
z_subj.22,0.49579132210081972,0.016490514339293199,0.46322915017012345,0.48471713677148992,0.49588240169981601,0.50670052961104961,0.52785474653197006,0.00034117378267792595
z_subj.23,0.52802258730005391,0.016672141374132258,0.49519617066187455,0.51707582290732346,0.52762098364355636,0.53910333497012808,0.56077863789856541,0.00037354125363668221
v_Intercept,0.05211231607403663,0.025726956007010769,0.0010593602789257736,0.035261304196165341,0.052320599266114362,0.068959756467075348,0.10425975839430143,0.00045038316529733425
v_Intercept_std,0.10705452395085958,0.021777406607124045,0.071262804853912051,0.091932341675896104,0.10471281599709202,0.11979612194094107,0.15658870090166926,0.00050531862977323935
v_Intercept_subj.1,-0.012499138825893446,0.041147766268958566,-0.095206607693718442,-0.040413953808056735,-0.012037085852732693,0.01550093721342162,0.06648302151728494,0.00082924430606668722
v_Intercept_subj.2,0.022857587106067893,0.038167261830868701,-0.052790379145052579,-0.0028234022965959588,0.022311931107084293,0.048979172398004728,0.096664671717639844,0.00079045427718703255
v_Intercept_subj.3,0.0019479412060262155,0.05759487876195054,-0.11218986113069186,-0.036283785252896189,0.0018607131333283899,0.040538795028575575,0.11696817829557904,0.0012035743320079118
v_Intercept_subj.4,0.15609538320056854,0.051765880797455505,0.053562239499976072,0.12050865350586371,0.1558403790233753,0.19057471313632793,0.25894761535817024,0.00090360132879071956
v_Intercept_subj.5,0.049872765953690279,0.044226448585524221,-0.036265903225546813,0.019793664591079285,0.049354176347531281,0.079372405917183614,0.13554011773360686,0.00076665097116267449
v_Intercept_subj.6,-0.017977757889858465,0.036559896451000003,-0.091466971722639609,-0.042881315149829874,-0.017410568083490133,0.007542660269030714,0.053469697055329876,0.00064799329200968588
v_Intercept_subj.7,0.062451930106153818,0.039708355813737564,-0.015055551705551715,0.035931033283429427,0.062691330176394763,0.089362542694090719,0.14161466796026917,0.00076398870052807419
v_Intercept_subj.8,-0.099238250487798704,0.047415093372914094,-0.19233528213224454,-0.13068755353346917,-0.099682483862986004,-0.067197524141503873,-0.0063680753803807,0.0009437354387247176
v_Intercept_subj.9,0.0048489746013748031,0.047157572280513017,-0.088293057151758114,-0.027489837835863212,0.0056168763906322486,0.036720740530132925,0.097204646008167944,0.0009095767500287438
v_Intercept_subj.10,-0.066013808166783497,0.045409991781934902,-0.15513142638301267,-0.096351551433773275,-0.065355939393594409,-0.03495025759528872,0.022291935436755561,0.00095760219947435402
v_Intercept_subj.11,-0.071989745151294957,0.057410344362076593,-0.19004860494081591,-0.10970351106500345,-0.070466503735353514,-0.032680671393423413,0.037251685598676421,0.0011901654831268304
v_Intercept_subj.12,0.052570621490180658,0.051873112959963698,-0.047888852554374792,0.018635433595606724,0.053104231415394249,0.086448689044184915,0.15449419742468198,0.0010326198809699314
v_Intercept_subj.13,0.22707471515485222,0.056682933107929594,0.11641247204159401,0.1883085970899574,0.22703740792948054,0.2641892428172079,0.33831000090847213,0.0012087696424256901
v_Intercept_subj.14,0.074362550084256462,0.040792489110235419,-0.0057282579580881232,0.046778172266885923,0.074371173414175193,0.10172085569208922,0.15361748387755975,0.00070719005652604828
v_Intercept_subj.15,0.089895707770366762,0.041037897493410268,0.010451735039250443,0.061819464111410274,0.090562843495803652,0.1176606851994598,0.1699467339087613,0.00076356267248697633
v_Intercept_subj.16,0.15497284701102246,0.046035785338970514,0.068047954192895124,0.12365188335132639,0.15458426214700233,0.1860887777419587,0.24676757954086204,0.00091916572014718819
v_Intercept_subj.17,0.055526984886684741,0.038957823171372662,-0.019868624642621527,0.02874536876987608,0.055589120101880191,0.081533060109805364,0.13339472493935817,0.00071237400463766676
v_Intercept_subj.18,0.05921160871398224,0.048692072605847181,-0.03520585756811663,0.027542765756091016,0.058527029720709133,0.092215746550704775,0.1551422471893949,0.00094614230125583448
v_Intercept_subj.19,-0.095816031190023632,0.03977290948033968,-0.17345444932710069,-0.12236389470767992,-0.095018180870728108,-0.069917499185106174,-0.016914881722161559,0.00073974362272943113
v_Intercept_subj.20,0.14730654939643792,0.046217780959118875,0.055428505685663848,0.11613697696955609,0.14767782898686244,0.1785513815153566,0.23838832546254385,0.0009680114897434131
v_Intercept_subj.21,0.20151943468872754,0.048836167653151852,0.10547230368081797,0.16844521410696234,0.20187675440630753,0.23512133758864309,0.29495459318303102,0.0008364516702080221
v_Intercept_subj.22,0.077366168042986072,0.038416488841836877,-6.0824484918717281e-05,0.052145895104659057,0.077612011545627829,0.10329982945623224,0.15241565961447454,0.00077548459624601849
v_Intercept_subj.23,0.12391937927202018,0.045948108812364254,0.030935096421741672,0.093582902420154435,0.12455704284044658,0.15473380265668307,0.21162807156048208,0.00094592968523397208
v_face_mult_1,0.47541496389005461,0.019576697402506851,0.43789535532540191,0.4622437223286936,0.47534787310892151,0.48865664767653427,0.51393075929347054,0.00032596050940348855
v_house_mult_1,0.37421827676197211,0.019666433468096097,0.33671767594533092,0.36088570341863446,0.37449480704235799,0.38723824967742776,0.41295267853250928,0.00030722956303550332
v_face_mult_2,1.0249300078342722,0.03614394042015253,0.9534028833895426,0.99984139288914942,1.0254346361159343,1.0493545890518203,1.0948947824802238,0.00068893356750224471
v_house_mult_2,0.98239843757421152,0.035621413081672312,0.91106670629949926,0.95951210819435939,0.98252507446702753,1.0059550868066955,1.0517534293539241,0.00061423914835105815
v_face_mult_3,1.6501029281086157,0.042682569526928768,1.5685869914139823,1.6209365458240195,1.6503595493350152,1.6795316126442954,1.7333565163452784,0.00076536345512447632
v_house_mult_3,1.5631210976046463,0.042099851975955789,1.4800479638727277,1.5352307150989475,1.562086432717148,1.5906418051304267,1.6474445929635206,0.00079028555562045671
a_Intercept,3.225980633971298,0.14235415316995775,2.9441268987167617,3.1305960782388498,3.224816955948997,3.3201753247406187,3.5083938918148196,0.0020977702687630115
a_Intercept_std,0.65356694524295922,0.10805925243811121,0.48180941328116261,0.580164337226446,0.63854787738614116,0.71048456085042566,0.90451024391146995,0.0020402565936110135
a_Intercept_subj.1,3.7967705203858424,0.1152030122212163,3.5761742527997291,3.7181061833376905,3.7938425717649431,3.8723689718594403,4.0372660233439444,0.0019678547157079502
a_Intercept_subj.2,4.0608885378682666,0.13358754702899223,3.8058489409987986,3.9663072145737099,4.0608762470793733,4.1490859285560964,4.3329363314897105,0.0027463971358576908
a_Intercept_subj.3,2.176556028351897,0.06723818182924772,2.0425838112523533,2.1315557720847891,2.1763502390203024,2.219657469778578,2.3132011585298269,0.0014398797864452553
a_Intercept_subj.4,2.5259618676987285,0.082139533072123835,2.3721833984816465,2.4693203102527979,2.5234050798820555,2.5796995994924456,2.694636514023506,0.0016535779548558251
a_Intercept_subj.5,3.0827951074749298,0.099729952258491308,2.895842946745907,3.0143460233430597,3.0790032958389162,3.1487142903866561,3.2882357350451432,0.0019114590026402443
a_Intercept_subj.6,4.2905164954909036,0.13150758433452622,4.0377208788463257,4.2004571359623135,4.2895518953800673,4.3757738454827777,4.5575760935611012,0.0020796551514420921
a_Intercept_subj.7,3.567954452719365,0.11169305553564202,3.3616679162274417,3.4918265765855314,3.5639444472307602,3.6400685506277375,3.7937354396587404,0.0023255860780079193
a_Intercept_subj.8,2.8902193307490154,0.093570418763681135,2.7083495976338092,2.8273145013493886,2.8887088005456882,2.9510036932236381,3.0809723153530393,0.0020147526675839337
a_Intercept_subj.9,2.9018624476263475,0.09041995077909705,2.7317320740053508,2.8404656743177643,2.8986461521126858,2.961728306773364,3.0836382849565518,0.0017046273293680654
a_Intercept_subj.10,3.2920097864153517,0.10584001816123412,3.0921711017244822,3.2194885282371795,3.2875917375296,3.3606083925485639,3.5088740452938212,0.0021288182129753684
a_Intercept_subj.11,2.6247774241936548,0.080561902608160596,2.467086658985894,2.5700049640242515,2.6240576201537582,2.6786220636448124,2.7853615713784472,0.00141617587536897
a_Intercept_subj.12,2.4512447583954495,0.075357485140062325,2.311197609792071,2.3985215066072971,2.4486036202283832,2.5002736224246318,2.6057243743636227,0.0017573874605819732
a_Intercept_subj.13,2.5993123193321903,0.076981157393124555,2.4496803823296571,2.5466792499735922,2.5977336438735685,2.649536229448954,2.7537758358218798,0.0013424740062125086
a_Intercept_subj.14,4.0852767716294922,0.14969347683999876,3.7987443157061764,3.9873210476364305,4.0799988992191958,4.1840720492824603,4.3786641657694201,0.0032697808208404962
a_Intercept_subj.15,3.6118665840441193,0.11710428678705113,3.395404773276216,3.5328341008457174,3.6086674232052611,3.6883646078922419,3.8550866362053777,0.0027402516877168747
a_Intercept_subj.16,3.3600163684938686,0.10611671020701427,3.1545455439871941,3.2895261022207043,3.3583387288706139,3.4300258284435148,3.5693760666849839,0.0019384900274020407
a_Intercept_subj.17,3.5900534667730475,0.1179673659042878,3.3657496211164561,3.5095859652478056,3.5856691091289354,3.6679076392170034,3.8313168866170164,0.0028927966885329628
a_Intercept_subj.18,2.7684799124940049,0.089754340038271083,2.5951508062367385,2.7088082325754717,2.7662608965688342,2.8265753452986622,2.9447014823007285,0.0020242807656165795
a_Intercept_subj.19,4.2121680854937713,0.15676312338934981,3.9194469536017804,4.1045186059671694,4.2103869610497,4.3131749323065014,4.5329338853272105,0.0036459978035980564
a_Intercept_subj.20,2.8938001615569067,0.091785673125585387,2.7230763201254007,2.8312851341119165,2.8917030169501357,2.9547999247225323,3.0805954577745678,0.00194648937153074
a_Intercept_subj.21,2.7647292312078076,0.091191259411674094,2.5942361308537718,2.7012242186632105,2.7641530388199258,2.8243892223521159,2.9528058427911725,0.0018828688015569534
a_Intercept_subj.22,3.5821312414549413,0.10856772998649257,3.3743281378643957,3.5075337583299975,3.5794054919660301,3.6544033659774753,3.8035343462206952,0.0023224084974651157
a_Intercept_subj.23,3.0329336880921636,0.097507438508352792,2.8484845522367346,2.9662148450495764,3.0288422803116881,3.0974616934539987,3.2314984103328399,0.0022929067984537458
a_C(multNum)[T.1],0.10330449609882267,0.037386065777327879,0.030075416323702142,0.077515642176522154,0.10318240493439276,0.12761189332071979,0.1780454998039093,0.0010430717747672773
a_C(multNum)[T.2],0.38166742734052639,0.054749791247815476,0.27800262515415197,0.34381972306226793,0.38013650860052794,0.41777360489656956,0.49197410574085837,0.0012731489682757098
